Timestamp,Ativo,ROI (%),Confiabilidade (%),Erro (%),Média Preço,Desvio-padrão,Sharpe,Skewness,Kurtosis
14:20,MGLU3.SA,0.22,98.44,0.77,8.75,0.114,1.09,-0.045,2.59
14:30,MGLU3.SA,0.15,99.11,0.63,8.83,0.079,1.18,-0.034,2.67
14:40,MGLU3.SA,0.35,98.13,0.76,8.91,0.057,1.07,-0.091,2.77
14:50,MGLU3.SA,0.16,98.27,0.72,8.84,0.11,1.16,0.024,2.98
15:00,MGLU3.SA,0.14,98.39,0.54,8.86,0.131,0.93,0.0,3.08
15:10,MGLU3.SA,0.23,98.6,1.31,9.05,0.118,1.16,0.095,3.12
15:20,MGLU3.SA,0.13,97.48,0.92,8.77,0.098,0.83,-0.092,3.33
15:30,MGLU3.SA,0.32,98.09,1.22,8.84,0.047,0.84,-0.095,2.6
15:40,MGLU3.SA,0.2,97.23,1.49,8.79,0.078,1.13,-0.059,2.59
15:50,MGLU3.SA,0.22,97.74,0.66,8.75,0.103,1.05,0.033,2.98
16:00,MGLU3.SA,0.4,97.53,0.93,8.78,0.097,1.14,-0.07,3.41
16:10,MGLU3.SA,0.11,97.08,0.63,8.83,0.095,1.18,-0.088,2.63
16:20,MGLU3.SA,0.41,97.83,0.59,8.96,0.059,1.01,-0.063,2.69
16:30,MGLU3.SA,0.29,98.43,1.05,8.95,0.051,0.96,0.002,2.79
16:40,MGLU3.SA,0.25,97.05,0.53,8.8,0.074,0.81,0.046,3.26
16:50,MGLU3.SA,0.27,98.04,0.73,8.95,0.073,0.94,-0.012,2.78
17:00,MGLU3.SA,0.48,98.43,1.38,9.04,0.056,0.82,0.043,2.68
17:10,MGLU3.SA,0.31,98.93,0.86,8.77,0.114,1.1,-0.011,3.43
17:20,MGLU3.SA,0.39,99.04,1.28,8.95,0.099,0.99,0.088,3.15
17:30,MGLU3.SA,0.19,98.73,0.9,8.89,0.099,0.81,0.003,2.79
17:40,MGLU3.SA,0.18,97.01,0.5,8.89,0.072,1.11,-0.007,3.18
17:50,MGLU3.SA,0.19,99.3,1.13,9.05,0.121,1.16,-0.022,3.14
18:00,MGLU3.SA,0.23,97.16,0.55,8.89,0.116,1.13,0.005,2.91
09:00,BBAS3.SA,0.12,97.9,0.55,38.32,0.501,0.98,0.014,3.18
09:10,BBAS3.SA,0.21,97.2,1.11,39.14,0.462,1.13,0.009,2.76
09:20,BBAS3.SA,0.16,99.45,1.24,39.13,0.349,1.12,0.065,3.19
09:30,BBAS3.SA,0.45,98.62,1.0,38.51,0.362,1.01,0.014,2.67
09:40,BBAS3.SA,0.21,98.82,1.05,39.27,0.405,1.14,0.092,3.34
09:50,BBAS3.SA,0.18,97.96,0.78,38.67,0.461,0.99,-0.066,3.14
10:00,BBAS3.SA,0.27,97.32,1.13,39.39,0.427,1.02,-0.064,3.16
10:10,BBAS3.SA,0.39,99.12,1.05,38.56,0.423,1.2,-0.097,3.36
10:20,BBAS3.SA,0.32,98.1,0.81,38.62,0.446,0.84,0.008,3.03
10:30,BBAS3.SA,0.21,97.3,0.83,38.21,0.27,0.89,0.036,3.39
10:40,BBAS3.SA,0.29,98.61,0.62,39.11,0.29,1.01,-0.058,2.88
10:50,BBAS3.SA,0.17,97.45,1.1,38.5,0.523,1.16,0.028,3.13
11:00,BBAS3.SA,0.18,97.25,0.58,39.32,0.47,1.17,-0.032,2.89
11:10,BBAS3.SA,0.47,97.58,0.58,38.59,0.22,0.87,-0.044,3.17
11:20,BBAS3.SA,0.16,98.88,1.25,38.53,0.298,0.82,0.087,3.4
11:30,BBAS3.SA,0.36,98.39,0.72,38.23,0.493,1.04,-0.041,2.51
11:40,BBAS3.SA,0.28,98.33,0.57,38.03,0.38,0.83,-0.018,3.24
11:50,BBAS3.SA,0.4,97.16,0.98,38.76,0.444,0.81,0.047,3.1
12:00,BBAS3.SA,0.21,98.37,0.93,38.64,0.419,1.1,-0.037,3.48
12:10,BBAS3.SA,0.12,97.94,0.7,38.32,0.334,0.87,0.06,3.42
12:20,BBAS3.SA,0.15,97.18,1.17,38.8,0.366,1.17,0.002,3.45
12:30,BBAS3.SA,0.14,98.9,0.52,38.8,0.489,1.03,-0.072,3.28
12:40,BBAS3.SA,0.5,98.83,1.32,38.12,0.257,1.05,-0.064,2.77
12:50,BBAS3.SA,0.46,97.62,0.99,38.99,0.463,1.05,0.043,2.54
13:00,BBAS3.SA,0.35,98.51,1.49,38.05,0.25,0.95,0.031,2.56
13:10,BBAS3.SA,0.12,97.33,1.28,38.72,0.506,0.94,0.079,3.13
13:20,BBAS3.SA,0.36,98.63,1.14,38.57,0.5,0.87,0.091,3.19
13:30,BBAS3.SA,0.13,99.26,0.82,38.89,0.354,1.17,0.004,3.14
13:40,BBAS3.SA,0.28,99.36,0.55,38.51,0.227,0.94,-0.081,3.35
13:50,BBAS3.SA,0.31,97.19,1.14,38.46,0.256,1.02,-0.086,3.36
14:00,BBAS3.SA,0.41,98.87,0.78,39.07,0.487,0.88,-0.07,3.44
14:10,BBAS3.SA,0.35,98.56,1.37,38.07,0.493,1.05,-0.093,3.43
14:20,BBAS3.SA,0.25,99.48,1.08,38.37,0.508,0.93,0.093,3.17
14:30,BBAS3.SA,0.22,99.11,1.11,39.12,0.426,0.93,-0.053,3.19
14:40,BBAS3.SA,0.21,98.62,0.88,39.18,0.434,0.89,-0.039,3.13
14:50,BBAS3.SA,0.13,98.6,1.09,37.97,0.496,1.05,-0.02,3.42
15:00,BBAS3.SA,0.38,99.07,0.59,38.47,0.505,1.03,0.01,2.82
15:10,BBAS3.SA,0.36,97.97,0.97,38.25,0.573,0.98,0.043,3.39
15:20,BBAS3.SA,0.45,99.07,0.71,38.9,0.538,1.17,-0.038,3.31
15:30,BBAS3.SA,0.33,98.13,1.16,38.8,0.475,1.07,0.045,2.89
15:40,BBAS3.SA,0.46,98.59,0.56,39.0,0.371,0.97,-0.042,3.37
15:50,BBAS3.SA,0.15,99.34,1.26,38.27,0.499,1.08,-0.057,3.33
16:00,BBAS3.SA,0.18,97.93,0.73,38.33,0.57,1.14,0.009,3.42
16:10,BBAS3.SA,0.22,97.06,0.56,38.6,0.362,1.15,0.013,2.81
16:20,BBAS3.SA,0.14,98.01,1.06,39.06,0.401,0.82,-0.098,2.52
16:30,BBAS3.SA,0.48,97.1,1.37,38.74,0.306,0.84,-0.086,2.87
16:40,BBAS3.SA,0.18,99.33,0.7,39.38,0.294,1.11,-0.077,3.33
16:50,BBAS3.SA,0.18,98.13,0.87,39.41,0.485,1.05,0.031,3.06
17:00,BBAS3.SA,0.49,98.8,1.25,38.37,0.39,0.96,0.029,2.67
17:10,BBAS3.SA,0.15,99.34,1.21,38.41,0.573,0.9,0.066,2.79
17:20,BBAS3.SA,0.22,99.39,1.25,39.26,0.545,0.89,0.06,2.96
17:30,BBAS3.SA,0.31,98.79,0.66,38.45,0.4,0.81,-0.007,3.18
17:40,BBAS3.SA,0.25,99.11,1.09,39.43,0.409,1.11,0.062,2.78
17:50,BBAS3.SA,0.21,97.39,0.87,38.77,0.444,0.97,0.062,3.2
18:00,BBAS3.SA,0.5,97.89,1.26,39.1,0.512,0.84,0.059,2.54
09:00,RENT3.SA,0.4,99.27,1.27,49.9,0.655,1.01,-0.069,2.72
09:10,RENT3.SA,0.39,98.11,0.98,50.89,0.544,0.88,-0.086,3.2
09:20,RENT3.SA,0.42,98.18,0.56,49.95,0.383,0.84,-0.029,3.09
09:30,RENT3.SA,0.43,99.2,0.7,50.31,0.477,0.9,-0.033,3.1
09:40,RENT3.SA,0.48,99.21,1.02,50.12,0.295,0.81,-0.003,2.78
09:50,RENT3.SA,0.42,97.95,0.9,49.73,0.685,0.95,-0.014,3.17
10:00,RENT3.SA,0.14,98.09,1.18,49.62,0.406,0.89,-0.011,3.36
10:10,RENT3.SA,0.34,99.31,1.22,50.16,0.498,1.13,0.024,3.14
10:20,RENT3.SA,0.34,97.66,0.93,51.38,0.564,0.88,0.031,3.18
10:30,RENT3.SA,0.41,98.26,1.0,51.37,0.447,0.97,-0.036,3.41
10:40,RENT3.SA,0.49,98.18,1.36,50.16,0.696,1.1,0.06,2.73
10:50,RENT3.SA,0.38,97.04,1.49,50.2,0.563,1.02,0.065,3.26
11:00,RENT3.SA,0.4,97.24,0.75,50.11,0.359,1.07,-0.085,3.1
11:10,RENT3.SA,0.36,97.77,0.96,50.6,0.391,0.97,-0.077,2.76
11:20,RENT3.SA,0.42,98.9,0.51,51.1,0.4,1.14,-0.066,2.63
11:30,RENT3.SA,0.13,98.81,0.87,49.46,0.391,0.82,0.086,2.77
11:40,RENT3.SA,0.4,97.59,1.01,49.84,0.49,1.02,-0.007,3.37
11:50,RENT3.SA,0.19,97.75,0.96,50.44,0.519,0.83,0.079,2.67
12:00,RENT3.SA,0.49,99.27,1.12,49.61,0.268,0.86,-0.079,3.5
12:10,RENT3.SA,0.46,97.56,1.2,50.1,0.353,1.02,-0.012,2.78
12:20,RENT3.SA,0.36,97.36,0.95,49.53,0.487,1.02,-0.06,2.51
12:30,RENT3.SA,0.15,98.93,0.57,50.59,0.409,0.88,-0.081,3.41
12:40,RENT3.SA,0.45,97.51,1.11,49.62,0.71,0.93,-0.045,2.54
12:50,RENT3.SA,0.38,98.62,1.21,49.39,0.385,0.85,-0.096,2.75
13:00,RENT3.SA,0.4,99.4,0.91,51.36,0.431,0.98,0.096,2.61
13:10,RENT3.SA,0.45,98.9,1.31,49.75,0.663,1.0,-0.065,2.62
13:20,RENT3.SA,0.11,99.49,1.24,49.8,0.673,0.94,0.012,3.15
13:30,RENT3.SA,0.35,98.27,1.23,49.7,0.337,0.95,0.044,3.03
13:40,RENT3.SA,0.35,99.36,0.93,50.75,0.602,1.1,-0.062,2.7
13:50,RENT3.SA,0.16,98.98,0.63,51.38,0.263,1.07,0.012,3.22
14:00,RENT3.SA,0.21,97.68,0.52,49.7,0.477,0.94,-0.089,2.68
14:10,RENT3.SA,0.42,97.02,1.34,50.6,0.581,1.2,-0.045,2.91
14:20,RENT3.SA,0.16,99.01,1.47,49.88,0.326,1.04,0.092,3.33
14:30,RENT3.SA,0.19,98.72,1.21,50.44,0.412,1.19,0.001,2.59
14:40,RENT3.SA,0.32,99.48,0.78,49.96,0.305,0.82,0.099,3.06
14:50,RENT3.SA,0.17,99.29,1.18,50.64,0.456,1.06,0.056,2.56
15:00,RENT3.SA,0.2,98.51,0.76,50.09,0.481,0.89,0.046,3.21
15:10,RENT3.SA,0.35,97.08,0.51,50.82,0.399,0.89,0.042,3.23
15:20,RENT3.SA,0.4,97.32,1.17,50.14,0.405,0.83,0.095,3.04
15:30,RENT3.SA,0.26,99.48,0.88,50.28,0.473,0.88,-0.012,2.71
15:40,RENT3.SA,0.32,98.92,0.56,49.82,0.31,1.04,0.028,2.98
15:50,RENT3.SA,0.29,98.82,0.63,51.24,0.688,0.89,0.054,3.03
16:00,RENT3.SA,0.39,98.97,0.67,49.96,0.367,1.14,-0.02,2.79
16:10,RENT3.SA,0.26,97.79,1.25,51.22,0.661,0.84,-0.031,2.9
16:20,RENT3.SA,0.26,98.96,1.36,50.44,0.723,0.98,-0.055,2.56
16:30,RENT3.SA,0.15,97.85,1.29,49.89,0.703,1.03,0.0,2.76
16:40,RENT3.SA,0.46,98.71,0.7,51.26,0.465,1.2,0.052,2.85
16:50,RENT3.SA,0.34,97.79,0.55,51.01,0.538,0.86,0.082,3.08
17:00,RENT3.SA,0.41,98.43,1.31,51.04,0.585,0.92,-0.078,2.96
17:10,RENT3.SA,0.43,98.08,1.29,50.71,0.433,1.2,-0.048,3.0
17:20,RENT3.SA,0.26,97.9,0.98,50.76,0.383,1.14,0.056,2.54
17:30,RENT3.SA,0.4,97.62,1.35,51.05,0.397,0.86,0.077,3.09
17:40,RENT3.SA,0.32,98.3,0.8,49.64,0.502,0.81,-0.064,3.09
17:50,RENT3.SA,0.4,97.34,1.21,49.5,0.73,1.17,-0.024,3.4
18:00,RENT3.SA,0.42,99.04,1.09,50.91,0.663,0.85,0.015,3.41
09:00,WEGE3.SA,0.29,99.26,1.41,39.23,0.404,0.93,0.07,2.9
09:10,WEGE3.SA,0.16,97.84,1.12,39.12,0.428,0.95,-0.067,3.11
09:20,WEGE3.SA,0.34,97.35,0.77,38.67,0.394,0.83,0.035,2.73
09:30,WEGE3.SA,0.43,98.35,0.83,38.99,0.498,1.06,-0.016,2.99
09:40,WEGE3.SA,0.47,97.36,0.83,38.11,0.377,1.09,-0.093,2.53
09:50,WEGE3.SA,0.12,99.37,1.18,38.95,0.523,1.03,0.056,2.87
10:00,WEGE3.SA,0.14,97.39,1.43,37.75,0.449,1.06,0.058,3.07
10:10,WEGE3.SA,0.36,98.2,0.69,39.15,0.56,1.04,-0.074,2.5
10:20,WEGE3.SA,0.43,98.05,0.62,38.85,0.467,1.08,0.016,3.31
10:30,WEGE3.SA,0.14,98.23,1.22,38.24,0.542,0.89,-0.089,3.28
10:40,WEGE3.SA,0.24,97.35,1.24,37.83,0.323,1.03,-0.041,3.31
10:50,WEGE3.SA,0.27,97.13,0.88,38.06,0.522,1.1,-0.011,3.12
11:00,WEGE3.SA,0.38,97.31,1.37,39.0,0.574,1.11,0.037,3.1
11:10,WEGE3.SA,0.13,97.85,1.48,38.67,0.442,1.02,0.088,2.94
11:20,WEGE3.SA,0.2,98.32,0.51,38.09,0.475,1.03,0.09,2.83
11:30,WEGE3.SA,0.43,97.91,1.23,39.22,0.268,0.87,0.07,3.42
11:40,WEGE3.SA,0.32,99.18,0.56,38.56,0.244,0.92,0.032,2.53
11:50,WEGE3.SA,0.24,98.81,0.58,37.99,0.568,1.09,-0.011,2.83
12:00,WEGE3.SA,0.41,98.19,1.11,39.1,0.366,1.11,0.054,3.27
12:10,WEGE3.SA,0.25,97.04,1.12,38.03,0.367,0.98,0.07,2.71
12:20,WEGE3.SA,0.16,98.86,0.54,38.01,0.453,1.03,0.079,2.53
12:30,WEGE3.SA,0.32,97.38,0.97,38.33,0.316,0.81,0.042,3.29
12:40,WEGE3.SA,0.17,99.21,1.2,38.72,0.506,0.99,0.025,3.45
12:50,WEGE3.SA,0.42,98.44,1.27,38.4,0.506,0.86,0.078,3.05
13:00,WEGE3.SA,0.47,97.89,1.44,37.85,0.402,0.95,0.088,2.86
13:10,WEGE3.SA,0.43,97.4,1.22,38.46,0.479,0.92,0.097,2.87
13:20,WEGE3.SA,0.16,98.14,0.75,38.34,0.359,1.0,0.068,3.38
13:30,WEGE3.SA,0.39,98.58,0.62,38.11,0.461,1.12,0.075,3.3
13:40,WEGE3.SA,0.37,97.07,1.39,38.78,0.321,1.19,-0.02,3.01
13:50,WEGE3.SA,0.46,97.61,1.16,38.24,0.435,0.91,0.047,3.41
14:00,WEGE3.SA,0.23,97.15,1.12,37.84,0.549,1.0,0.021,2.87
14:10,WEGE3.SA,0.11,97.31,0.52,38.2,0.453,0.86,-0.078,3.02
14:20,WEGE3.SA,0.49,98.4,1.48,38.86,0.221,1.14,0.079,2.92
14:30,WEGE3.SA,0.28,97.62,0.56,39.13,0.555,1.19,-0.011,2.93
14:40,WEGE3.SA,0.25,97.55,0.93,38.56,0.323,1.08,0.029,3.12
14:50,WEGE3.SA,0.16,99.4,0.79,38.48,0.383,1.12,-0.091,2.84
15:00,WEGE3.SA,0.35,97.5,0.65,38.35,0.354,1.04,0.022,3.44
15:10,WEGE3.SA,0.2,98.32,1.07,38.96,0.389,0.93,-0.059,2.56
15:20,WEGE3.SA,0.48,97.15,1.19,39.04,0.197,1.15,0.096,2.95
15:30,WEGE3.SA,0.4,97.59,0.53,37.9,0.399,1.07,0.094,2.73
15:40,WEGE3.SA,0.26,97.42,1.1,38.27,0.397,1.0,0.01,2.98
15:50,WEGE3.SA,0.27,99.29,0.77,37.91,0.536,1.07,0.001,2.65
16:00,WEGE3.SA,0.25,97.47,1.22,39.02,0.409,0.84,-0.07,2.66
16:10,WEGE3.SA,0.14,97.18,0.87,39.06,0.298,0.93,-0.038,3.08
16:20,WEGE3.SA,0.5,97.67,1.26,38.83,0.396,0.82,-0.006,2.81
16:30,WEGE3.SA,0.22,98.67,0.85,37.79,0.326,0.83,-0.057,3.43
16:40,WEGE3.SA,0.48,97.49,1.12,38.68,0.356,0.87,0.037,2.59
16:50,WEGE3.SA,0.43,98.4,1.28,38.14,0.354,0.82,-0.092,3.01
17:00,WEGE3.SA,0.32,99.38,0.81,38.38,0.287,1.16,0.001,2.72
17:10,WEGE3.SA,0.22,97.97,1.01,39.16,0.449,1.0,-0.021,2.66
17:20,WEGE3.SA,0.34,97.12,1.17,38.65,0.261,0.83,0.007,2.7
17:30,WEGE3.SA,0.25,97.66,0.8,37.75,0.274,1.12,0.002,3.09
17:40,WEGE3.SA,0.4,97.36,1.09,38.26,0.383,0.88,0.095,3.42
17:50,WEGE3.SA,0.41,99.5,0.74,38.16,0.527,1.16,0.1,2.83
18:00,WEGE3.SA,0.21,99.25,1.05,38.88,0.308,0.84,0.035,3.11
09:00,JBSS3.SA,0.24,99.09,1.31,20.22,0.241,0.82,0.049,3.25
09:10,JBSS3.SA,0.45,98.84,1.12,19.97,0.249,0.85,-0.006,2.93
09:20,JBSS3.SA,0.19,98.28,0.73,19.7,0.23,0.82,-0.062,3.46
09:30,JBSS3.SA,0.4,99.32,1.45,20.25,0.206,1.16,0.082,3.27
09:40,JBSS3.SA,0.23,98.67,0.98,19.8,0.252,1.03,0.001,3.23
09:50,JBSS3.SA,0.33,97.4,0.52,20.12,0.118,0.81,-0.043,2.7
10:00,JBSS3.SA,0.3,98.11,1.22,20.47,0.136,0.92,0.082,2.69
10:10,JBSS3.SA,0.18,98.29,1.11,20.28,0.269,0.94,0.01,3.45
10:20,JBSS3.SA,0.11,97.4,0.97,19.71,0.261,0.91,0.064,2.61
10:30,JBSS3.SA,0.2,98.79,1.11,20.32,0.189,0.87,-0.08,2.56
10:40,JBSS3.SA,0.45,98.42,1.42,20.28,0.22,0.91,-0.054,3.06
10:50,JBSS3.SA,0.32,99.12,1.38,20.31,0.212,0.85,-0.056,2.88
11:00,JBSS3.SA,0.36,97.01,1.03,19.94,0.131,0.81,-0.021,3.17
11:10,JBSS3.SA,0.38,98.39,0.72,19.75,0.199,1.09,0.038,3.5
11:20,JBSS3.SA,0.41,99.1,1.39,20.0,0.119,1.14,-0.007,3.25
11:30,JBSS3.SA,0.35,98.4,1.19,20.1,0.258,1.15,0.065,3.26
11:40,JBSS3.SA,0.15,99.17,0.98,20.11,0.225,0.83,-0.082,2.85
11:50,JBSS3.SA,0.28,98.91,0.83,20.2,0.192,1.01,0.08,3.09
12:00,JBSS3.SA,0.48,97.03,1.31,20.37,0.183,0.8,-0.015,2.67
12:10,JBSS3.SA,0.36,98.93,1.14,20.48,0.217,1.02,-0.029,2.71
12:20,JBSS3.SA,0.46,97.97,0.58,19.8,0.159,0.84,0.079,2.73
12:30,JBSS3.SA,0.49,98.03,0.71,19.97,0.209,1.02,0.084,3.33
12:40,JBSS3.SA,0.28,99.05,1.45,19.9,0.237,0.94,-0.029,2.86
12:50,JBSS3.SA,0.42,98.68,0.59,20.11,0.243,1.18,0.058,3.19
13:00,JBSS3.SA,0.31,99.48,1.4,20.32,0.277,0.95,-0.012,3.26
13:10,JBSS3.SA,0.43,98.47,0.86,19.71,0.14,0.99,0.005,3.17
13:20,JBSS3.SA,0.33,98.34,0.91,20.2,0.191,0.83,-0.083,2.88
13:30,JBSS3.SA,0.26,99.29,1.46,19.76,0.245,0.91,0.024,3.48
13:40,JBSS3.SA,0.4,98.94,1.03,20.05,0.115,1.11,0.038,2.89
13:50,JBSS3.SA,0.18,98.4,1.06,20.0,0.265,0.88,0.052,2.64
14:00,JBSS3.SA,0.49,97.96,1.23,19.75,0.22,0.87,-0.013,2.96
14:10,JBSS3.SA,0.26,98.44,1.06,20.41,0.201,1.08,-0.054,3.07
14:20,JBSS3.SA,0.44,97.9,1.46,20.41,0.112,0.86,-0.061,2.7
14:30,JBSS3.SA,0.18,97.16,0.95,20.12,0.137,0.82,-0.055,2.68
14:40,JBSS3.SA,0.27,97.35,1.3,19.8,0.247,1.08,-0.052,2.81
14:50,JBSS3.SA,0.38,98.88,0.89,20.38,0.12,0.86,0.002,2.54
15:00,JBSS3.SA,0.48,98.1,1.18,20.34,0.141,0.8,-0.051,3.18
15:10,JBSS3.SA,0.31,97.13,0.91,19.77,0.22,1.12,0.053,3.19
15:20,JBSS3.SA,0.33,97.23,0.94,19.75,0.29,0.94,0.054,2.95
15:30,JBSS3.SA,0.37,98.09,1.11,20.27,0.204,1.16,-0.06,3.06
15:40,JBSS3.SA,0.31,99.42,0.84,20.0,0.208,0.94,0.043,2.73
15:50,JBSS3.SA,0.4,97.4,1.46,20.13,0.221,0.88,-0.008,2.86
16:00,JBSS3.SA,0.17,97.89,1.05,19.85,0.224,1.16,0.02,2.7
16:10,JBSS3.SA,0.44,99.3,0.53,20.3,0.295,0.89,0.042,3.13
16:20,JBSS3.SA,0.27,97.85,1.44,19.77,0.251,0.9,0.028,3.5
16:30,JBSS3.SA,0.29,98.31,0.81,20.49,0.184,1.08,-0.054,3.43
16:40,JBSS3.SA,0.43,98.69,0.58,19.86,0.175,1.1,-0.031,2.75
16:50,JBSS3.SA,0.12,98.63,1.09,20.0,0.238,1.04,-0.099,3.48
17:00,JBSS3.SA,0.36,98.66,0.8,19.98,0.126,1.01,0.086,2.66
17:10,JBSS3.SA,0.19,97.58,1.13,20.4,0.152,1.17,-0.061,3.27
17:20,JBSS3.SA,0.32,97.61,1.23,20.41,0.168,1.13,0.079,3.4
17:30,JBSS3.SA,0.17,98.41,0.59,20.4,0.198,1.15,0.019,3.42
17:40,JBSS3.SA,0.29,99.47,0.6,20.27,0.289,1.01,0.019,2.76
17:50,JBSS3.SA,0.38,98.95,0.57,19.85,0.266,1.07,0.012,2.88
18:00,JBSS3.SA,0.26,97.3,1.07,19.84,0.2,0.97,0.071,2.87
09:00,GGBR4.SA,0.28,97.05,1.48,28.15,0.197,1.1,0.037,2.74
09:10,GGBR4.SA,0.14,98.37,1.33,28.86,0.219,1.12,0.035,2.73
09:20,GGBR4.SA,0.16,97.63,0.64,27.87,0.279,1.0,0.054,2.65
09:30,GGBR4.SA,0.23,97.92,0.87,28.78,0.18,1.05,0.066,3.23
09:40,GGBR4.SA,0.18,97.86,1.27,28.22,0.165,0.96,-0.057,2.81
09:50,GGBR4.SA,0.12,98.52,1.46,28.12,0.17,0.99,0.048,2.78
10:00,GGBR4.SA,0.17,99.25,0.84,27.97,0.255,0.99,-0.064,3.47
10:10,GGBR4.SA,0.11,98.95,0.79,28.62,0.207,0.81,0.084,3.0
10:20,GGBR4.SA,0.37,97.26,1.49,28.12,0.404,1.05,0.077,3.29
10:30,GGBR4.SA,0.42,98.87,1.31,28.27,0.337,0.83,0.024,2.97
10:40,GGBR4.SA,0.4,98.63,0.71,27.77,0.267,0.83,0.001,2.89
10:50,GGBR4.SA,0.33,97.7,0.53,27.83,0.233,1.16,-0.099,2.64
11:00,GGBR4.SA,0.43,99.3,0.58,27.81,0.253,0.98,-0.031,3.01
11:10,GGBR4.SA,0.28,97.82,1.09,27.89,0.168,0.9,-0.053,2.91
11:20,GGBR4.SA,0.5,97.4,0.81,28.04,0.245,0.95,-0.039,2.71
11:30,GGBR4.SA,0.41,98.7,1.33,28.12,0.417,1.13,0.088,3.31
11:40,GGBR4.SA,0.12,97.84,0.6,27.88,0.365,1.09,-0.072,3.26
11:50,GGBR4.SA,0.42,98.54,1.18,28.22,0.406,0.83,0.074,2.83
12:00,GGBR4.SA,0.4,97.35,0.89,27.95,0.37,1.09,-0.073,2.51
12:10,GGBR4.SA,0.48,98.88,1.4,27.98,0.185,0.94,0.097,2.67
12:20,GGBR4.SA,0.43,97.93,0.81,28.02,0.261,1.03,0.097,3.32
12:30,GGBR4.SA,0.26,98.94,1.38,28.68,0.146,0.83,-0.003,3.38
12:40,GGBR4.SA,0.16,98.17,0.77,27.93,0.251,1.11,0.089,2.56
12:50,GGBR4.SA,0.24,97.98,0.74,28.39,0.395,0.98,-0.083,2.63
13:00,GGBR4.SA,0.11,99.02,0.81,27.82,0.274,0.81,0.025,3.21
13:10,GGBR4.SA,0.18,98.78,1.49,28.23,0.143,1.06,-0.013,2.73
13:20,GGBR4.SA,0.19,98.94,0.62,28.1,0.376,0.89,0.03,2.62
13:30,GGBR4.SA,0.11,98.39,0.67,28.11,0.239,0.83,-0.004,2.92
13:40,GGBR4.SA,0.19,97.48,0.55,27.81,0.248,1.11,-0.094,2.94
13:50,GGBR4.SA,0.16,99.33,1.41,28.53,0.233,0.91,0.044,2.73
14:00,GGBR4.SA,0.2,97.3,1.22,28.0,0.317,0.9,0.046,2.74
14:10,GGBR4.SA,0.36,97.96,1.17,27.98,0.333,1.06,-0.021,3.19
14:20,GGBR4.SA,0.35,97.04,0.73,27.82,0.343,1.19,-0.068,3.5
14:30,GGBR4.SA,0.25,97.4,1.25,28.86,0.303,1.08,-0.037,2.85
14:40,GGBR4.SA,0.14,98.38,1.0,28.71,0.19,1.11,0.057,2.67
14:50,GGBR4.SA,0.24,98.64,1.44,27.96,0.217,1.19,0.061,3.06
15:00,GGBR4.SA,0.33,98.21,1.33,28.47,0.182,0.95,0.025,2.8
15:10,GGBR4.SA,0.39,98.33,1.22,28.01,0.37,1.08,0.032,3.38
15:20,GGBR4.SA,0.46,97.05,1.17,27.75,0.274,0.86,-0.028,2.9
15:30,GGBR4.SA,0.37,97.55,1.46,28.81,0.4,1.07,0.03,3.41
15:40,GGBR4.SA,0.45,99.37,0.8,27.88,0.153,1.12,0.009,2.57
15:50,GGBR4.SA,0.17,99.5,0.67,28.58,0.279,1.19,0.088,3.47
16:00,GGBR4.SA,0.19,98.93,0.81,27.81,0.422,0.8,-0.013,3.13
16:10,GGBR4.SA,0.28,97.48,1.34,28.61,0.201,1.1,0.016,2.57
16:20,GGBR4.SA,0.1,97.83,0.74,28.53,0.256,0.95,-0.009,2.61
16:30,GGBR4.SA,0.29,99.28,0.81,28.67,0.28,1.09,0.033,2.78
16:40,GGBR4.SA,0.45,97.19,0.79,28.67,0.291,0.87,0.013,2.62
16:50,GGBR4.SA,0.15,98.48,1.35,28.61,0.315,1.1,0.034,2.77
17:00,GGBR4.SA,0.4,98.24,1.26,27.94,0.34,1.11,-0.011,2.61
17:10,GGBR4.SA,0.45,98.94,1.0,28.61,0.423,0.88,-0.083,2.71
17:20,GGBR4.SA,0.28,97.25,0.52,27.9,0.169,0.95,0.086,3.06
17:30,GGBR4.SA,0.14,99.43,0.77,28.07,0.182,1.18,0.019,3.49
17:40,GGBR4.SA,0.16,99.02,0.66,28.13,0.341,1.12,-0.069,2.68
17:50,GGBR4.SA,0.4,98.59,1.27,28.85,0.345,1.19,0.077,2.54
18:00,GGBR4.SA,0.12,97.3,1.34,28.75,0.162,0.83,0.081,3.04
09:00,LREN3.SA,0.2,98.64,0.61,22.58,0.259,1.15,0.092,2.93
09:10,LREN3.SA,0.16,99.13,1.27,23.34,0.168,1.09,-0.02,3.15
09:20,LREN3.SA,0.41,97.83,0.62,22.73,0.335,0.8,0.044,3.26
09:30,LREN3.SA,0.3,97.96,0.65,23.15,0.251,1.06,-0.095,3.24
09:40,LREN3.SA,0.32,98.92,1.47,22.86,0.233,0.91,-0.005,3.23
09:50,LREN3.SA,0.33,97.07,1.18,22.76,0.246,0.95,-0.003,2.74
10:00,LREN3.SA,0.42,98.74,0.52,22.56,0.173,0.94,-0.016,3.32
10:10,LREN3.SA,0.4,98.7,1.18,23.11,0.271,1.0,0.023,2.57
10:20,LREN3.SA,0.31,97.7,1.27,23.11,0.147,0.99,-0.038,3.11
